video_id,created_at,viewCount,video_likeCount,comment_likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source,comment_id,parent_id,is_reply
THFcmMTenUk,2019-10-17T22:42:29Z,429,8,0,2,Agapornis_nigrigenis,Spain,Birds,alien,toxica,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,UgysQL9cz-Kwrb5Z6UN4AaABAg,,FALSE
THFcmMTenUk,2019-10-17T22:42:29Z,429,8,0,2,Agapornis_nigrigenis,Spain,Birds,alien,peligrosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,UgysQL9cz-Kwrb5Z6UN4AaABAg,,FALSE
4gE7tKfYfaQ,2019-04-08T19:34:01Z,198150,790,1,38,Agapornis_nigrigenis,Spain,Birds,alien,compre,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,UgyfzXwG3nkQeqMiXtx4AaABAg,,FALSE
4gE7tKfYfaQ,2018-03-12T15:21:02Z,198150,790,1,38,Agapornis_nigrigenis,Spain,Birds,alien,jaula,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,UgxH5tDSx6ofzLLu2SJ4AaABAg,,FALSE
4gE7tKfYfaQ,2019-04-09T08:39:08Z,198150,790,1,38,Agapornis_nigrigenis,Spain,Birds,alien,tienda,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,UgyfzXwG3nkQeqMiXtx4AaABAg.8tTvHoxmcCA8tVK8Bfct7W,UgyfzXwG3nkQeqMiXtx4AaABAg,TRUE
4gE7tKfYfaQ,2019-04-09T08:39:08Z,198150,790,1,38,Agapornis_nigrigenis,Spain,Birds,alien,jaula,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,UgyfzXwG3nkQeqMiXtx4AaABAg.8tTvHoxmcCA8tVK8Bfct7W,UgyfzXwG3nkQeqMiXtx4AaABAg,TRUE
wNyrBfCj394,2021-06-10T20:55:57Z,2803,121,1,25,Agapornis_nigrigenis,Spain,Birds,alien,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,UgyypTuwX5voZT72DzR4AaABAg,,FALSE
wNyrBfCj394,2021-06-10T17:47:57Z,2803,121,2,25,Agapornis_nigrigenis,Spain,Birds,alien,cara,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,UgxpTa_dJeijG_9I1pR4AaABAg,,FALSE
iBHbkPVSn0k,2024-04-23T07:08:08Z,11780,231,2,8,Amazona_albifrons,Spain,Birds,alien,enjaulado,Post-Introduction,eCommerce,eCommerce,2007,2007-06-01T12:00:00Z,comment,Ugzc9CG4mKbJbxuJtD54AaABAg,,FALSE
r4v6tf7xwRE,2021-10-06T18:32:13Z,140303,995,0,91,Amazona_amazonica,Portugal,Birds,alien,encontre,Post-Introduction,Detection,Detection,2012,2012-06-01T12:00:00Z,comment,UgxUgkVf2V7g5Wr8XWF4AaABAg,,FALSE
r4v6tf7xwRE,2017-05-01T02:42:07Z,140303,995,1,91,Amazona_amazonica,Portugal,Birds,alien,vender,Post-Introduction,eCommerce,eCommerce,2012,2012-06-01T12:00:00Z,comment,UgiPlqpTOqY-qngCoAEC,,FALSE
r4v6tf7xwRE,2019-11-30T11:04:30Z,140303,995,0,91,Amazona_amazonica,Portugal,Birds,alien,jaula,Post-Introduction,eCommerce,eCommerce,2012,2012-06-01T12:00:00Z,comment,UgzJzm835MPacDpkk0J4AaABAg.8y3hEeOLetH91xg_TWGzTQ,UgzJzm835MPacDpkk0J4AaABAg,TRUE
A4HbcYJUPR8,2025-09-24T19:02:44Z,2959,88,0,2,Amazona_ochrocephala,Portugal,Birds,alien,precio,Post-Introduction,eCommerce,eCommerce,2007,2007-06-01T12:00:00Z,comment,UgzQMxjacmnBSkmLTgF4AaABAg,,FALSE
s8RnxajPQdA,2020-12-18T22:51:35Z,5054,65,0,7,Anser_cygnoides,Portugal,Birds,alien,vender,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,UgyrXbxmmGs3SzUb-QF4AaABAg,,FALSE
s8RnxajPQdA,2020-12-15T04:00:39Z,5054,65,0,7,Anser_cygnoides,Portugal,Birds,alien,comprar,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,Ugwmn8bFQMDIU78wJU14AaABAg,,FALSE
s8RnxajPQdA,2020-12-15T04:00:39Z,5054,65,0,7,Anser_cygnoides,Portugal,Birds,alien,vender,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,Ugwmn8bFQMDIU78wJU14AaABAg,,FALSE
07VQgsoyWuo,2025-10-05T00:37:30Z,1457,24,0,2,Anser_cygnoides,Portugal,Birds,alien,vender,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,UgwKNyvMiI4mlAkfWd54AaABAg,,FALSE
kZ0L36LaReQ,2020-09-26T05:40:28Z,6863,42,0,26,Apalone_ferox,Spain,Herptiles,alien,acuarios,Post-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,Ugzf6PgF1I3ZD8xZv2R4AaABAg,,FALSE
kZ0L36LaReQ,2017-06-27T12:01:34Z,6863,42,1,26,Apalone_ferox,Spain,Herptiles,alien,prohibido,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UghtiJLr7K7CCngCoAEC,,FALSE
kZ0L36LaReQ,2015-03-16T11:58:04Z,6863,42,4,26,Apalone_ferox,Spain,Herptiles,alien,atacando,Pre-Introduction,Threat,Threat,2018,2018-06-01T12:00:00Z,comment,Ugjo4Y7yV37-0ngCoAEC,,FALSE
kZ0L36LaReQ,2013-04-17T14:21:24Z,6863,42,0,26,Apalone_ferox,Spain,Herptiles,alien,compre,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgyEx2NJn1xDjlBam5l4AaABAg,,FALSE
kZ0L36LaReQ,2017-07-06T04:49:41Z,6863,42,0,26,Apalone_ferox,Spain,Herptiles,alien,compre,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,Uggo6IHA5PwjPHgCoAEC.8UejawjJRnA8UeoXt7apR1,Uggo6IHA5PwjPHgCoAEC,TRUE
kZ0L36LaReQ,2017-06-27T14:04:31Z,6863,42,0,26,Apalone_ferox,Spain,Herptiles,alien,acuarios,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UghtiJLr7K7CCngCoAEC.8UJPo9cYr-78UJcshQuxI6,UghtiJLr7K7CCngCoAEC,TRUE
4hYp55iG6x0,2021-03-24T22:00:30Z,5080,48,0,24,Apalone_ferox,Spain,Herptiles,alien,acuario,Post-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgxYNTlWdwIlWMwvYrB4AaABAg,,FALSE
4hYp55iG6x0,2013-08-21T01:53:23Z,5080,48,0,24,Apalone_ferox,Spain,Herptiles,alien,compre,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,Ugzloo8ecohgv56FWAp4AaABAg,,FALSE
4hYp55iG6x0,2013-08-21T01:53:23Z,5080,48,0,24,Apalone_ferox,Spain,Herptiles,alien,caro,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,Ugzloo8ecohgv56FWAp4AaABAg,,FALSE
4hYp55iG6x0,2013-08-18T04:52:16Z,5080,48,0,24,Apalone_ferox,Spain,Herptiles,alien,pecera,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,Ugz_qh5SqGmNaQvGKxF4AaABAg,,FALSE
4hYp55iG6x0,2013-07-04T02:29:38Z,5080,48,0,24,Apalone_ferox,Spain,Herptiles,alien,compre,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgyKJaIeSBdtXRU1DmJ4AaABAg,,FALSE
4hYp55iG6x0,2013-07-04T02:29:38Z,5080,48,0,24,Apalone_ferox,Spain,Herptiles,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2018,2018-06-01T12:00:00Z,comment,UgyKJaIeSBdtXRU1DmJ4AaABAg,,FALSE
