video_id,created_at,viewCount,likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source,video_likeCount,comment_likeCount,comment_id,parent_id,is_reply
IPv2OH48cSA,2023-07-18T16:00:20Z,63085,2473,126,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
IPv2OH48cSA,2023-07-18T16:00:20Z,63085,2473,126,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
IPv2OH48cSA,2023-07-18T16:00:20Z,63085,2473,126,Phthorimaea_absoluta,Spain,Insects,established,dinero,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T00:00:00Z,title_description,,,,,
TTCIw5oMlLg,2017-07-27T10:15:07Z,2942,52,25,Phthorimaea_absoluta,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T00:00:00Z,title_description,,,,,
tUtRA84dGUY,2020-09-02T17:16:40Z,3609,15,,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
Xl-u5NVlyhU,2013-12-10T10:09:24Z,43956,387,13,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
_w6Wm6ialcA,2017-05-17T10:58:45Z,98606,784,39,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
_w6Wm6ialcA,2017-05-17T10:58:45Z,98606,784,39,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
_w6Wm6ialcA,2017-05-17T10:58:45Z,98606,784,39,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
-SVs0s1cq50,2025-06-14T04:31:07Z,1721,56,25,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
-SVs0s1cq50,2025-06-14T04:31:07Z,1721,56,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
-SVs0s1cq50,2025-06-14T04:31:07Z,1721,56,25,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
OXBmJKYB8ac,2021-11-10T16:30:02Z,1941,83,149,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
bEXFWYs38Uc,2024-04-16T10:44:21Z,376,5,0,Phthorimaea_absoluta,Spain,Insects,established,manejo,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
0_s6ub-z-pw,2024-05-18T12:00:03Z,237906,3037,188,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
0_s6ub-z-pw,2024-05-18T12:00:03Z,237906,3037,188,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
b0L4hXmhGGE,2015-08-18T04:30:00Z,226350,3598,166,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
KuBwQ994u8c,2019-02-25T10:30:57Z,31912,186,12,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
HrOhzTaFSNc,2019-03-04T17:01:32Z,11404,55,4,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
HrOhzTaFSNc,2019-03-04T17:01:32Z,11404,55,4,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
NCib-HiHq00,2023-08-11T13:13:01Z,40088,461,2,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
jhZEIJ8dFmQ,2021-06-19T16:02:51Z,373381,6319,739,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
isL-JaHv6_I,2021-03-05T18:01:10Z,5228,36,0,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
l2RpW8btCVA,2025-07-02T18:00:06Z,19149,367,7,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
hz11wrowc2s,2022-01-18T16:14:00Z,2496,25,0,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
hz11wrowc2s,2022-01-18T16:14:00Z,2496,25,0,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
hz11wrowc2s,2022-01-18T16:14:00Z,2496,25,0,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
p0uSiiKlBKs,2018-10-11T13:24:28Z,29931,220,3,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
p0uSiiKlBKs,2018-10-11T13:24:28Z,29931,220,3,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
5ajqVCsoDtA,2024-04-15T14:58:20Z,2125,32,0,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
CWYC1rpVH2o,2020-08-25T11:34:48Z,563,1,,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
CWYC1rpVH2o,2020-08-25T11:34:48Z,563,1,,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
CWYC1rpVH2o,2020-08-25T11:34:48Z,563,1,,Phthorimaea_absoluta,Spain,Insects,established,capturas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
a_41FW-4gqw,2019-08-07T07:14:55Z,15729,,,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
a_41FW-4gqw,2019-08-07T07:14:55Z,15729,,,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
-XcL0qcDJAg,2024-04-15T14:56:45Z,5119,116,0,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
-XcL0qcDJAg,2024-04-15T14:56:45Z,5119,116,0,Phthorimaea_absoluta,Spain,Insects,established,controlada,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
jFTODiz7VHQ,2013-10-15T12:12:45Z,41580,153,8,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
ej1hjKT1QtM,2025-05-20T14:22:10Z,22,1,0,Phthorimaea_absoluta,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
ej1hjKT1QtM,2025-05-20T14:22:10Z,22,1,0,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
tcTKbk65Da4,2025-06-28T10:25:32Z,3743,191,6,Phthorimaea_absoluta,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T00:00:00Z,title_description,,,,,
tcTKbk65Da4,2025-06-28T10:25:32Z,3743,191,6,Phthorimaea_absoluta,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
tcTKbk65Da4,2025-06-28T10:25:32Z,3743,191,6,Phthorimaea_absoluta,Spain,Insects,established,alerta,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
tcTKbk65Da4,2025-06-28T10:25:32Z,3743,191,6,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
dficjE4eWqs,2025-07-04T17:45:02Z,7135,184,1,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
z1buHXWCf4U,2019-05-21T10:46:46Z,1090,6,1,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
z1buHXWCf4U,2019-05-21T10:46:46Z,1090,6,1,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
z1buHXWCf4U,2019-05-21T10:46:46Z,1090,6,1,Phthorimaea_absoluta,Spain,Insects,established,afectando,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
VGhuH6LnEDg,2019-08-07T11:36:22Z,175,,,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
VGhuH6LnEDg,2019-08-07T11:36:22Z,175,,,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
J2ChF36-TnE,2025-08-04T09:52:49Z,544,4,0,Phthorimaea_absoluta,Spain,Insects,established,manejo,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
J2ChF36-TnE,2025-08-04T09:52:49Z,544,4,0,Phthorimaea_absoluta,Spain,Insects,established,manejo,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
Vj5nwPGsW-c,2024-06-22T11:48:15Z,47,1,0,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
Vj5nwPGsW-c,2024-06-22T11:48:15Z,47,1,0,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
k2RDZjd0q_M,2024-04-28T19:39:28Z,481,8,0,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
k2RDZjd0q_M,2024-04-28T19:39:28Z,481,8,0,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
lBuMrdotZfY,2019-07-01T10:34:19Z,321,1,0,Phthorimaea_absoluta,Spain,Insects,established,danina,Post-Introduction,Threat,Threat,2006,2006-06-01T00:00:00Z,title_description,,,,,
bOj20vKsuxI,2025-07-06T06:06:22Z,1678,53,10,Phthorimaea_absoluta,Spain,Insects,established,extincion,Post-Introduction,Threat,Threat,2006,2006-06-01T00:00:00Z,title_description,,,,,
r_LQMoDAAHs,2021-02-18T10:56:30Z,476,9,0,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
elKk2jK395w,2019-08-16T10:21:29Z,430,19,8,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
elKk2jK395w,2019-08-16T10:21:29Z,430,19,8,Phthorimaea_absoluta,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
2dOeCJih1hI,2010-05-13T17:23:14Z,4712,1,0,Phthorimaea_absoluta,Spain,Insects,established,capturas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
QWWwThyTt7k,2019-05-21T15:07:03Z,24,1,0,Phthorimaea_absoluta,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T00:00:00Z,title_description,,,,,
SoHV1YzAzNo,2024-07-04T16:30:55Z,1673,23,0,Phthorimaea_absoluta,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
SoHV1YzAzNo,2024-07-04T16:30:55Z,1673,23,0,Phthorimaea_absoluta,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
ekm2p1V3j68,2021-10-29T10:07:03Z,35,1,0,Phthorimaea_absoluta,Spain,Insects,established,alerta,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
ekm2p1V3j68,2021-10-29T10:07:03Z,35,1,0,Phthorimaea_absoluta,Spain,Insects,established,deteccion,Post-Introduction,Detection,Detection,2006,2006-06-01T00:00:00Z,title_description,,,,,
bAsaLpowKxw,2022-04-28T16:00:52Z,1689,65,22,Pionites_melanocephalus,Spain,Birds,alien,encontramos,Post-Introduction,Detection,Detection,2007,2007-06-01T00:00:00Z,title_description,,,,,
bAsaLpowKxw,2022-04-28T16:00:52Z,1689,65,22,Pionites_melanocephalus,Spain,Birds,alien,encontrado,Post-Introduction,Detection,Detection,2007,2007-06-01T00:00:00Z,title_description,,,,,
U7iDuqWUfs4,2018-12-23T13:07:20Z,18035,272,29,Platycerium_bifurcatum,Madeira,Plants,established,exotica,Post-Introduction,Invasion,Invasion,2017,2017-06-01T00:00:00Z,title_description,,,,,
njaaxyvNXek,2024-11-18T12:31:16Z,4820,90,3,Platycerium_bifurcatum,Madeira,Plants,established,terrario,Post-Introduction,eCommerce,eCommerce,2017,2017-06-01T00:00:00Z,title_description,,,,,
d-VectV2fgY,2011-10-14T12:05:27Z,34766,102,26,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,acuario,Post-Introduction,eCommerce,eCommerce,2009,2009-06-01T00:00:00Z,title_description,,,,,
-0oIGA4zRQU,2017-08-10T18:47:48Z,1341,15,1,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,presente,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description,,,,,
sqYiv37pwm0,2015-11-03T13:19:27Z,3323,28,0,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,control,Post-Introduction,Detection,Detection,2009,2009-06-01T00:00:00Z,title_description,,,,,
sqYiv37pwm0,2015-11-03T13:19:27Z,3323,28,0,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,control,Post-Introduction,Detection,Detection,2009,2009-06-01T00:00:00Z,title_description,,,,,
fimszSPphyc,2014-09-10T16:41:36Z,3844,37,3,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,presente,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description,,,,,
fimszSPphyc,2014-09-10T16:41:36Z,3844,37,3,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,peligro,Post-Introduction,Threat,Threat,2009,2009-06-01T00:00:00Z,title_description,,,,,
RdRk-oBkOPM,2017-07-31T11:57:29Z,686,10,0,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,presente,Post-Introduction,Invasion,Invasion,2009,2009-06-01T00:00:00Z,title_description,,,,,
RdRk-oBkOPM,2017-07-31T11:57:29Z,686,10,0,Pomacea_maculata,Spain,Non-arthropod invertebrates,established,peligro,Post-Introduction,Threat,Threat,2009,2009-06-01T00:00:00Z,title_description,,,,,
wCy5NhYmqDU,2014-10-07T22:49:15Z,14898,242,17,Primolius_maracana,Spain,Birds,alien,mascota,Post-Introduction,eCommerce,eCommerce,2007,2007-06-01T00:00:00Z,title_description,,,,,
oqIf4tBuj5k,2012-04-13T15:01:38Z,14225,18,9,Psephotus_haematonotus,Spain,Birds,alien,compre,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T00:00:00Z,title_description,,,,,
sHxbwGRHzPI,2020-05-03T13:26:04Z,1341,32,17,Pseudemys_concinna,Portugal,Herptiles,established,compre,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T00:00:00Z,title_description,,,,,
B4SwPxa-2_w,2017-04-19T14:23:00Z,1543,12,0,Pseudemys_concinna,Portugal,Herptiles,established,invasora,Post-Introduction,Invasion,Invasion,2013,2013-06-01T00:00:00Z,title_description,,,,,
93XTzhHBz7s,2017-05-02T17:28:54Z,898,14,0,Pseudemys_concinna,Portugal,Herptiles,established,invasora,Post-Introduction,Invasion,Invasion,2013,2013-06-01T00:00:00Z,title_description,,,,,
83UjNhcLq8k,2017-09-04T00:11:34Z,169,3,0,Pseudemys_concinna,Portugal,Herptiles,established,aquisicao,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T00:00:00Z,title_description,,,,,
cTANOn_aVuY,2021-07-23T11:34:19Z,955,16,6,Pseudemys_peninsularis,Spain,Herptiles,alien,eei,Post-Introduction,Invasion,Invasion,2020,2020-06-01T00:00:00Z,title_description,,,,,
YaYTDhTFr_0,2015-10-07T15:30:10Z,369744,4095,364,Psittacus_erithacus,Portugal,Birds,casual,descuento,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
ve_UW4u-RHo,2025-05-11T22:00:56Z,1524,47,3,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
7t4r_3k7mzY,2025-05-16T12:00:14Z,1093,32,1,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
oz9VoapIkHM,2025-01-20T19:00:36Z,227971,14214,393,Psittacus_erithacus,Portugal,Birds,casual,adoptes,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
V0aHZf3SzME,2015-04-17T03:24:41Z,226,6,0,Psittacus_erithacus,Portugal,Birds,casual,tienda,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
-fLrXe3cbG4,2023-11-19T17:00:00Z,260,3,0,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
EuYxJg3G1i8,2025-05-14T11:30:24Z,2148,69,3,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
zRj7sn0hkas,2025-05-11T11:30:48Z,2247,59,1,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
v3bsGsHgKuM,2025-05-13T20:00:41Z,1692,25,1,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
0Plw17UNEn0,2012-01-16T17:31:07Z,3841,6,2,Psittacus_erithacus,Portugal,Birds,casual,capturado,Pre-Introduction,Detection,Detection,2014,2014-06-01T00:00:00Z,title_description,,,,,
0Plw17UNEn0,2012-01-16T17:31:07Z,3841,6,2,Psittacus_erithacus,Portugal,Birds,casual,compre,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
0Plw17UNEn0,2012-01-16T17:31:07Z,3841,6,2,Psittacus_erithacus,Portugal,Birds,casual,tienda,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
SRidzSSbdHU,2018-08-27T10:42:34Z,106644,2056,,Psittacus_erithacus,Portugal,Birds,casual,mascota,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
KJDtlJBCQpc,2011-07-21T10:31:40Z,74316,272,,Psittacus_erithacus,Portugal,Birds,casual,comprar,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
R10Qgq9MNgI,2020-04-24T19:11:42Z,8662,264,37,Psittacus_erithacus,Portugal,Birds,casual,tienda,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
WOYJsnkxlAM,2016-09-16T16:35:48Z,7476,38,12,Psittacus_erithacus,Portugal,Birds,casual,venta,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
WOYJsnkxlAM,2016-09-16T16:35:48Z,7476,38,12,Psittacus_erithacus,Portugal,Birds,casual,pajareria,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
JQsj7TpP6T0,2010-12-01T02:41:29Z,27875,29,5,Psittacus_erithacus,Portugal,Birds,casual,jaula,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
pIEg3vZPxd8,2022-10-17T21:24:44Z,4717,125,0,Psittacus_erithacus,Portugal,Birds,casual,ataca,Post-Introduction,Threat,Threat,2014,2014-06-01T00:00:00Z,title_description,,,,,
sohv2Et0qYU,2022-08-14T17:19:22Z,422,9,4,Psittacus_erithacus,Portugal,Birds,casual,compra,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
Lni-8JM8N1o,2011-06-28T18:44:30Z,232662,939,56,Psittacus_erithacus,Portugal,Birds,casual,jaula,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
LRVvRk0isuQ,2018-01-30T19:44:24Z,60,4,0,Psittacus_erithacus,Portugal,Birds,casual,costo,Post-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
_EMlRcFmRSk,2011-12-12T15:22:53Z,60,0,0,Psittacus_erithacus,Portugal,Birds,casual,jaula,Pre-Introduction,eCommerce,eCommerce,2014,2014-06-01T00:00:00Z,title_description,,,,,
fQjJXiVlwTk,2025-07-31T11:05:04Z,1152,13,0,Psittacus_erithacus,Portugal,Birds,casual,exotica,Post-Introduction,Invasion,Invasion,2014,2014-06-01T00:00:00Z,title_description,,,,,
sMEMsIUvwUU,2021-08-26T14:23:39Z,2855,30,0,Rapana_venosa,Spain,Non-arthropod invertebrates,uncertain,invasora,Post-Introduction,Invasion,Invasion,2007,2007-03-15T00:00:00Z,title_description,,,,,
uPHLfr8AKpc,2021-07-27T18:25:57Z,186,4,0,Reticulitermes_flavipes,Canary Islands,Insects,alien,control,Post-Introduction,Detection,Detection,2010,2010-06-01T00:00:00Z,title_description,,,,,
sEOvaJkLpv8,2021-05-31T14:00:31Z,1183,33,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
sEOvaJkLpv8,2021-05-31T14:00:31Z,1183,33,0,Rugulopteryx_okamurae,Spain,Plants,alien,afectando,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
oZa_yUbxsRY,2023-08-31T16:00:29Z,1134,67,40,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
oZa_yUbxsRY,2023-08-31T16:00:29Z,1134,67,40,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
7ms1mJknIaw,2025-08-09T14:04:39Z,2521,7,2,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
wckzsUNqQa0,2025-05-18T07:15:12Z,56,2,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
po0oPyayV7g,2020-06-21T13:38:17Z,4320,49,18,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
po0oPyayV7g,2020-06-21T13:38:17Z,4320,49,18,Rugulopteryx_okamurae,Spain,Plants,alien,amenaza,Post-Introduction,Threat,Threat,2015,2015-06-01T00:00:00Z,title_description,,,,,
po0oPyayV7g,2020-06-21T13:38:17Z,4320,49,18,Rugulopteryx_okamurae,Spain,Plants,alien,captura,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description,,,,,
oTpRxDBcTVk,2024-09-12T14:40:05Z,1147,29,1,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
rSqr7Cph8Y0,2019-07-31T18:59:19Z,323,2,2,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
rSqr7Cph8Y0,2019-07-31T18:59:19Z,323,2,2,Rugulopteryx_okamurae,Spain,Plants,alien,invasion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
Shq1KrxFc_E,2025-07-30T11:30:17Z,27,0,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
Shq1KrxFc_E,2025-07-30T11:30:17Z,27,0,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
O8Lli3uiOxU,2025-07-29T12:04:43Z,708,2,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
O8Lli3uiOxU,2025-07-29T12:04:43Z,708,2,0,Rugulopteryx_okamurae,Spain,Plants,alien,invade,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
7SIk7nuy2n0,2023-09-01T12:22:40Z,24,1,0,Rugulopteryx_okamurae,Spain,Plants,alien,expansion,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
7qrRSIQnBCc,2019-09-17T15:52:32Z,1013,3,0,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
qnfcgSVktu4,2024-09-05T10:00:53Z,2166,84,2,Rugulopteryx_okamurae,Spain,Plants,alien,alerta,Post-Introduction,Detection,Detection,2015,2015-06-01T00:00:00Z,title_description,,,,,
qnfcgSVktu4,2024-09-05T10:00:53Z,2166,84,2,Rugulopteryx_okamurae,Spain,Plants,alien,invasora,Post-Introduction,Invasion,Invasion,2015,2015-06-01T00:00:00Z,title_description,,,,,
