video_id,title,description,publishedAt,channelTitle,TaxonName,query,search_type,search_unit,regionCode,geo_id,location,locationRadius,video_url,viewCount,likeCount,commentCount,duration
4pFS5ltwVmc,Xylella fastidiosa I ¿La nueva bacteria que destruirá los cultivos?,Una nueva amenaza se extiende por los cultivos de toda Europa. Se trata de una bacteria fitopatógena que afecta principalmente ...,2017-09-23T00:00:00Z,Homeschooling Videos,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=4pFS5ltwVmc,1689,27,3,PT3M43S
Hj41sncU778,Rapid detection kit for Xylella fastidiosa with AmpliFire,"Detection in 30 minutes of the dangerous bacteria Xylella fastidiosa on different crops from Olive, Grape, Citrus, Almond, ...",2018-04-25T00:00:00Z,AGDIA EMEA,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=Hj41sncU778,1668,15,0,PT6M20S
6m6v0mhbc7g,"Xylella fastidiosa, la mayor amenaza para la agricultura del Mediterráneo",Vídeos realizado por la Generalitat Valenciana que explica la detección de Xylella fastidiosa en la provincia de Alicante y las ...,2019-03-12T00:00:00Z,Phytoma España,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=6m6v0mhbc7g,2019,13,1,PT2M17S
qb6Sb9OWWZE,Xylella Fastidiosa,"Expertos en el control de la Xylella Fastidiosa alertan de que entramos en el periodo del año, primavera y verano, de más ...",2018-04-13T00:00:00Z,CanalSur Córdoba,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=qb6Sb9OWWZE,98,0,0,PT1M31S
l8plY-qj178,Primer caso de &quot;Xylella fastidiosa&quot; en Andalucía,"2018. Detectado el primer caso de ""Xylella fastidiosa"" en Andalucía, en un vivero de El Ejido (Almería) dentro de una inspección ...",2018-10-16T00:00:00Z,MemorANDA,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=l8plY-qj178,2337,,,PT1M57S
HphyOP_Iv1w,Avances en la detección de Xylella fastidiosa [parte 3 de 4],"Jornada organizada por la Red CYTED-IBER-XYFAS y coordinada por el I2SysBio (CSIC-UV) y el IVIA. València, 17 de ...",2019-09-19T00:00:00Z,Casa de la Ciència CSIC València,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=HphyOP_Iv1w,243,1,0,PT1H25M10S
xO_hcnZATPE,Xylella fastidiosa en las Baleares,"Se analiza como afecta la bacteria Xylella fastidiosa en el ámbito forestal de las Islas Baleares, su vector, las especies a las que ...",2021-04-07T00:00:00Z,Sanitat Forestal,Xylella_fastidiosa,Xylella fastidiosa,REG,ES,ES,,,,https://www.youtube.com/watch?v=xO_hcnZATPE,1858,25,3,PT9M11S
0PkFtrGtWdM,"Cómo evitar que la bacteria Xylella fastidiosa afecte a cultivos como el almendro, el olivo o la vid",El fitopatógeno Xylella fastidiosa es capaz de infectar a cientos de variedades de interés tanto agrícola como ornamental.,2023-03-07T00:00:00Z,Universidad de Sevilla,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=0PkFtrGtWdM,3582,35,3,PT2M26S
A2ZX1CAOcY4,"Italia lucha contra la Xyllela fastidiosa, una bacteria que asesina a los olivos","La Xylella fastidiosa, que ha causado estragos en los olivos de Italia durante los últimos seis años, fue vista por primera vez en ...",2022-10-01T00:00:00Z,FRANCE 24 Español,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=A2ZX1CAOcY4,958,15,0,PT2M7S
0yF_2ZdjPFg,XYLELLA FASTIDIOSA,"Transmitido el 27 de febrero, 2019. El dr. Carlos Chacón Díaz nos habla sobre una bacteria que amenaza con los cultivos de ...",2019-04-30T00:00:00Z,ConCiencia UCR,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=0yF_2ZdjPFg,133,0,0,PT25M34S
yfJqU1HcRn8,Riesgos potenciales de la introducción de Xylella fastidiosa en la Región de Murcia,JORNADA VIRTUAL DE TRANSFERENCIA DE RESULTADOS DE PROYECTOS DE INVESTIGACIÓN (PROYECTO FEDER ...,2021-06-17T00:00:00Z,Servicio de Formación y Transferencia Tecnológica,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=yfJqU1HcRn8,268,7,0,PT1H33M59S
B56kq-Jn0OI,Xylella fastidiosa: A misteriosa bactéria que mata as oliveiras - reporter,Há já algum tempo que uma das missões dos serviços de proteção florestal italianos é procurar uma misteriosa bactéria.,2015-07-03T00:00:00Z,Euronews em Português,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=B56kq-Jn0OI,2056,13,1,PT8M37S
Hz_0ZEycmDo,Sanidad Vegetal contra la xylella fastidiosa,El departamento de Sanidad Vegetal de la Junta de Andalucía realiza inspecciones en un vivero y en varias explotaciones ...,2018-06-21T00:00:00Z,Tierra y Mar & Espacio Protegido Canal Sur,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=Hz_0ZEycmDo,1810,17,,PT7M35S
Hj41sncU778,Rapid detection kit for Xylella fastidiosa with AmpliFire,"Detection in 30 minutes of the dangerous bacteria Xylella fastidiosa on different crops from Olive, Grape, Citrus, Almond, ...",2018-04-25T00:00:00Z,AGDIA EMEA,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=Hj41sncU778,1668,15,0,PT6M20S
FgwMcN_CfAQ,Conferencia Internacional sobre Xylella fastidiosa,Conferencia Internacional sobre Xylella fastidiosa. Una década en la investigación sobre Xylella fastidiosa; Abordando los ...,2023-11-14T00:00:00Z,CSIC Comunicación,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=FgwMcN_CfAQ,925,15,0,PT8H29M36S
Ui-Igq0Sb9g,"Xylella fastidiosa: una estrategia alternativa para su control, con Pedro Gómez. Máster Fruticultura","Entrevistamos a Pedro Gómez López, Doctor en Ciencias Biológicas e Investigador del CEBAS-CSIC (Murcia), quien nos habla ...",2018-01-08T00:00:00Z,Universidad Miguel Hernández de Elche,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=Ui-Igq0Sb9g,602,3,0,PT3M7S
b98oMeocjWo,#microBIOscope: Xylella fastidiosa,La bacteria que tumba árboles ha llegado a la peninsula.,2017-09-10T00:00:00Z,microBIOblog (Ignacio López-Goñi),Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=b98oMeocjWo,1886,28,1,PT3M38S
knQ7TOOZo9Y,Deteccion de Xylella fastidiosa en cafe en Colombia,La bacteria Xylella fastidiosa se ha convertido en una amenaza para algunos cultivos. Se caracteriza por tener un amplio rango ...,2026-03-13T00:00:00Z,Cenicafé FNC,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=knQ7TOOZo9Y,1641,48,0,PT1H22M45S
P5h3MdRFZlI,Muestreo para el diagnóstico de Xylella fastidiosa en la estación cuarentenaria de café canéfora,"En el marco del proyecto de café canéfora, financiado por el MADR y liderado por AGROSAVIA, que busca entregarle al país ...",2022-02-03T00:00:00Z,AGROSAVIA TV,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=P5h3MdRFZlI,1589,40,1,PT3M35S
HphyOP_Iv1w,Avances en la detección de Xylella fastidiosa [parte 3 de 4],"Jornada organizada por la Red CYTED-IBER-XYFAS y coordinada por el I2SysBio (CSIC-UV) y el IVIA. València, 17 de ...",2019-09-19T00:00:00Z,Casa de la Ciència CSIC València,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=HphyOP_Iv1w,243,1,0,PT1H25M10S
qb6Sb9OWWZE,Xylella Fastidiosa,"Expertos en el control de la Xylella Fastidiosa alertan de que entramos en el periodo del año, primavera y verano, de más ...",2018-04-13T00:00:00Z,CanalSur Córdoba,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=qb6Sb9OWWZE,98,0,0,PT1M31S
6m6v0mhbc7g,"Xylella fastidiosa, la mayor amenaza para la agricultura del Mediterráneo",Vídeos realizado por la Generalitat Valenciana que explica la detección de Xylella fastidiosa en la provincia de Alicante y las ...,2019-03-12T00:00:00Z,Phytoma España,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=6m6v0mhbc7g,2019,13,1,PT2M17S
AH3ID8fyOyY,Bactericidas para controle da xylella fastidiosa,Bactericidas para controle da xylella fastidiosa e métodos de inibição bacteriana in vitro e in vivo.,2015-09-01T00:00:00Z,Agência de Inovação UFSCar,Xylella_fastidiosa,Xylella fastidiosa,REG,PT,PT,,,,https://www.youtube.com/watch?v=AH3ID8fyOyY,425,3,0,PT2M50S
Do-k9FdE89o,Gestión del Alga Invasora Rugulopteryx Okamurae en el Litoral Andaluz (BIOKAMURAE),Rugulopteryx okamurae es un alga exótica invasora que ha colonizando grandes extensiones del fondo costero entre el Estrecho ...,2023-09-29T00:00:00Z,IFAPA TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=Do-k9FdE89o,3909,40,6,PT7M17S
wYF0ZrGKNcw,Primeros resultados de BIOKAMURAE II: Rugulopteryx okamurae - efectos sobre hábitats y erizo de mar,"El proyecto BIOKAMURAE II, liderado por IFAPA El Toruño, está estudiando esta transformación en el litoral mediterráneo ...",2025-12-02T00:00:00Z,IFAPA TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=wYF0ZrGKNcw,323,2,0,PT5M21S
9WfD2BMXFlU,First results of BIOKAMURAE II: Rugulopteryx okamurae - effects over habitats and sea urchin,"The BIOKAMURAE II project, led by IFAPA El Toruño, is investigating this transformation along the Andalusian Mediterranean ...",2025-12-02T00:00:00Z,IFAPA TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=9WfD2BMXFlU,203,7,0,PT5M4S
BxrhaJFRdDw,ALGA ASIÁTICA: UNA ENEMIGA PARA NUESTRAS COSTAS,"La Rugulopteryx okamurae, comúnmente conocida como alga asiática, es un alga procedente de las costas asiáticas del Pacífico ...",2021-11-16T00:00:00Z,CEDECOM,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=BxrhaJFRdDw,840,14,0,PT4M58S
9XVhIaRwmDE,"Alga asiática Rugulopteryx okamurae,  Guadarranque, San Roque","Mires por donde mires, una administración lenta . Rugulopteryx okamurae, Bahía de Algeciras #bahiadealgeciras #rugulopteryx ...",2025-07-15T00:00:00Z,Verdemar Ecologistas en Acción,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=9XVhIaRwmDE,55,1,0,PT29S
aUSTZzoOh2E,"Ciencia de la Conservación - Evolución de las especies invasoras, alga Rugulopteryx okamurae",La sección de hoy trata de resumir el impacto que causan las especies invasoras sobre la pérdida de biodiversidad en el medio y ...,2025-02-16T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=aUSTZzoOh2E,112,1,0,PT17M2S
pmBySC07mFs,"Rugulopteryx okamurae, la gran amenaza ambiental",Tercera y última jornada este miércoles del Taller Internacional sobre el alga Rugulopteryx okamurae: gestión de la biomasa.,2026-05-13T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=pmBySC07mFs,42,0,0,PT1M37S
LMy0LdJYYc8,Rugulopteryx okamurae: los desafíos ante su complicada erradicación y gestión de su biomasa,Continúa II Taller Internacional sobre el alga invasora 'Rugulopteryx okamurae' en el Campus Universitario. Una cita que en esta ...,2026-05-12T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=LMy0LdJYYc8,18,0,0,PT1M13S
1fUYpITmLHM,Nace el ‘Foro Alga Invasora’ para afrontar el reto de Rugulopteryx okamurae,"El tejido investigador científico-técnico, junto al empresarial y a las organizaciones ciudadanas y de conservación de la ...",2020-06-25T00:00:00Z,Onda Algeciras TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=1fUYpITmLHM,105,3,,PT1M49S
1fFastMpjhc,Ciencia de la Conservación – Alga asiática invasora (Rugulopteryx okamurae).,"En el marco del Convenio de Colaboración entre OBIMASA y el Laboratorio de Biología Marina de la Universidad de Sevilla, ...",2022-02-28T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=1fFastMpjhc,217,5,0,PT32M9S
4PasAv1m6UA,Los ecologistas denuncian que el problema del alga invasora se agrava,"Verdemar Ecologistas en Acción denuncia que la presencia de Rugulopteryx okamurae, el alga asiática invasora continúa ...",2026-05-29T00:00:00Z,Onda Algeciras TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=4PasAv1m6UA,42,1,0,PT1M50S
8G3m25J_-VE,"Rugulopteryx okamurae, el alga invasora incontrolable","En nuestras costas de la Bahía norte, este año también están teniendo su presencia la especie de alga invasora Rugulopteryx ...",2025-08-08T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=8G3m25J_-VE,834,8,0,PT2M51S
b3mT5JdqYrg,Se revelan más datos sobre el estudio del alga invasora &#39;Rugulopteryx okamurae&quot;,La Fundación Cepsa junto con la Universidad de Sevilla buscan una salida útil a los restos del alga invasora en las costas del ...,2021-11-05T00:00:00Z,Onda Algeciras TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=b3mT5JdqYrg,113,2,,PT1M30S
3gNAJrYELJI,CONFERENCIA. Problemática de la invasión de Rugulopteryx okamurae. José Carlos García Gómez,"PRESENTACIÓN DEL ACTO a cargo de Alejandro Ramírez Hurtado. Consejería de Fomento, Medio Ambiente y Servicios ...",2025-04-02T00:00:00Z,Instituto de Estudios Ceutíes,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=3gNAJrYELJI,97,2,0,PT58M31S
T46df8gC9ws,Alga invasora en el Mediterráneo,'Rugulopteryx okamurae' coloniza las costas andaluzas.,2021-06-13T00:00:00Z,Ultima Hora,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=T46df8gC9ws,1525,3,0,PT2M6S
-u3l1e9NLjQ,"El alga asiática Rugulopteryx okamurae ataca fuerte en la playa de Guadalquitón, San Roque (Cádiz)","El alga asiática Rugulopteryx okamurae ataca fuerte en la playa de Guadalquitón, San Roque (Cádiz)",2024-07-30T00:00:00Z,Verdemar Ecologistas en Acción,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=-u3l1e9NLjQ,70,1,0,PT44S
EX2Bdme7Ywo,&quot;Rugulopteryx Okamurae&quot;: a invasora japonesa ataca agora no Algarve,Foi detetada em França em 2009. Seis anos ganhou força em Espanha e já está na lista da União Europeia. A propagar-se há ...,2022-07-24T00:00:00Z,Euronews em Português,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,ES,ES,,,,https://www.youtube.com/watch?v=EX2Bdme7Ywo,11267,546,78,PT1M21S
Do-k9FdE89o,Gestión del Alga Invasora Rugulopteryx Okamurae en el Litoral Andaluz (BIOKAMURAE),Rugulopteryx okamurae es un alga exótica invasora que ha colonizando grandes extensiones del fondo costero entre el Estrecho ...,2023-09-29T00:00:00Z,IFAPA TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=Do-k9FdE89o,3909,40,6,PT7M17S
wYF0ZrGKNcw,Primeros resultados de BIOKAMURAE II: Rugulopteryx okamurae - efectos sobre hábitats y erizo de mar,"El proyecto BIOKAMURAE II, liderado por IFAPA El Toruño, está estudiando esta transformación en el litoral mediterráneo ...",2025-12-02T00:00:00Z,IFAPA TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=wYF0ZrGKNcw,323,2,0,PT5M21S
EX2Bdme7Ywo,&quot;Rugulopteryx Okamurae&quot;: a invasora japonesa ataca agora no Algarve,Foi detetada em França em 2009. Seis anos ganhou força em Espanha e já está na lista da União Europeia. A propagar-se há ...,2022-07-24T00:00:00Z,Euronews em Português,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=EX2Bdme7Ywo,11267,546,78,PT1M21S
9WfD2BMXFlU,First results of BIOKAMURAE II: Rugulopteryx okamurae - effects over habitats and sea urchin,"The BIOKAMURAE II project, led by IFAPA El Toruño, is investigating this transformation along the Andalusian Mediterranean ...",2025-12-02T00:00:00Z,IFAPA TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=9WfD2BMXFlU,203,7,0,PT5M4S
BxrhaJFRdDw,ALGA ASIÁTICA: UNA ENEMIGA PARA NUESTRAS COSTAS,"La Rugulopteryx okamurae, comúnmente conocida como alga asiática, es un alga procedente de las costas asiáticas del Pacífico ...",2021-11-16T00:00:00Z,CEDECOM,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=BxrhaJFRdDw,840,14,0,PT4M58S
pmBySC07mFs,"Rugulopteryx okamurae, la gran amenaza ambiental",Tercera y última jornada este miércoles del Taller Internacional sobre el alga Rugulopteryx okamurae: gestión de la biomasa.,2026-05-13T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=pmBySC07mFs,42,0,0,PT1M37S
9XVhIaRwmDE,"Alga asiática Rugulopteryx okamurae,  Guadarranque, San Roque","Mires por donde mires, una administración lenta . Rugulopteryx okamurae, Bahía de Algeciras #bahiadealgeciras #rugulopteryx ...",2025-07-15T00:00:00Z,Verdemar Ecologistas en Acción,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=9XVhIaRwmDE,55,1,0,PT29S
YRAa0MIVIQk,Conheça a alga RUGULOPTERYX OKAMURAE,"Conheça a alga RUGULOPTERYX OKAMURAE e como acabar com ela. A alga invasora Rugulopteryx okamurae, originária da ...",2025-06-15T00:00:00Z,Azores Wild Blue,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=YRAa0MIVIQk,348,9,0,PT3M33S
aUSTZzoOh2E,"Ciencia de la Conservación - Evolución de las especies invasoras, alga Rugulopteryx okamurae",La sección de hoy trata de resumir el impacto que causan las especies invasoras sobre la pérdida de biodiversidad en el medio y ...,2025-02-16T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=aUSTZzoOh2E,112,1,0,PT17M2S
3gNAJrYELJI,CONFERENCIA. Problemática de la invasión de Rugulopteryx okamurae. José Carlos García Gómez,"PRESENTACIÓN DEL ACTO a cargo de Alejandro Ramírez Hurtado. Consejería de Fomento, Medio Ambiente y Servicios ...",2025-04-02T00:00:00Z,Instituto de Estudios Ceutíes,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=3gNAJrYELJI,97,2,0,PT58M31S
LMy0LdJYYc8,Rugulopteryx okamurae: los desafíos ante su complicada erradicación y gestión de su biomasa,Continúa II Taller Internacional sobre el alga invasora 'Rugulopteryx okamurae' en el Campus Universitario. Una cita que en esta ...,2026-05-12T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=LMy0LdJYYc8,18,0,0,PT1M13S
iIuusyuSx58,Alga invasora | Invasive algae | Pacífico Açores | Rugulopteryx okamurae | Expedição Faial Fev2022,"Expedição para avaliação da cobertura da alga marinha do pacífico Rugulopteryx okamurae no Atlântico Norta, na Ilha do Faial, ...",2022-02-18T00:00:00Z,Atlantic Naturalist,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=iIuusyuSx58,1324,37,0,PT10M20S
T46df8gC9ws,Alga invasora en el Mediterráneo,'Rugulopteryx okamurae' coloniza las costas andaluzas.,2021-06-13T00:00:00Z,Ultima Hora,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=T46df8gC9ws,1525,3,0,PT2M6S
1fUYpITmLHM,Nace el ‘Foro Alga Invasora’ para afrontar el reto de Rugulopteryx okamurae,"El tejido investigador científico-técnico, junto al empresarial y a las organizaciones ciudadanas y de conservación de la ...",2020-06-25T00:00:00Z,Onda Algeciras TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=1fUYpITmLHM,105,3,,PT1M49S
4PasAv1m6UA,Los ecologistas denuncian que el problema del alga invasora se agrava,"Verdemar Ecologistas en Acción denuncia que la presencia de Rugulopteryx okamurae, el alga asiática invasora continúa ...",2026-05-29T00:00:00Z,Onda Algeciras TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=4PasAv1m6UA,42,1,0,PT1M50S
b3mT5JdqYrg,Se revelan más datos sobre el estudio del alga invasora &#39;Rugulopteryx okamurae&quot;,La Fundación Cepsa junto con la Universidad de Sevilla buscan una salida útil a los restos del alga invasora en las costas del ...,2021-11-05T00:00:00Z,Onda Algeciras TV,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=b3mT5JdqYrg,113,2,,PT1M30S
1fFastMpjhc,Ciencia de la Conservación – Alga asiática invasora (Rugulopteryx okamurae).,"En el marco del Convenio de Colaboración entre OBIMASA y el Laboratorio de Biología Marina de la Universidad de Sevilla, ...",2022-02-28T00:00:00Z,RTVCE,Rugulopteryx_okamurae,Rugulopteryx okamurae,REG,PT,PT,,,,https://www.youtube.com/watch?v=1fFastMpjhc,217,5,0,PT32M9S
