video_id,created_at,viewCount,video_likeCount,comment_likeCount,commentCount,TaxonName,Region,LifeForm,PresentStatus,word,time_period,KeywordCategory,category,FirstRecord,FirstRecordDate,token_source,comment_id,parent_id,is_reply
video_012696,2022-05-26T21:23:14Z,5579,306,0,39,Bemisia_tabaci,Spain,Insects,alien,rebajas,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_012448,comment_012447,TRUE
video_015497,2020-08-22T18:52:01Z,28280,189,0,6,Bemisia_tabaci,Spain,Insects,alien,veneno,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,comment_002656,comment_000001,FALSE
video_015497,2019-08-22T14:34:38Z,28280,189,2,6,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_010684,comment_000001,FALSE
video_015497,2019-08-22T14:34:38Z,28280,189,2,6,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_010684,comment_000001,FALSE
video_016593,2021-01-29T11:05:44Z,2286,51,1,20,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_014011,comment_000001,FALSE
video_012096,2025-07-08T15:05:40Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_013512,comment_000001,FALSE
video_012096,2025-04-09T07:00:09Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_009063,comment_000001,FALSE
video_012096,2024-05-23T00:58:35Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,cara,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_007076,comment_000001,FALSE
video_012096,2022-07-01T15:50:52Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_013267,comment_000001,FALSE
video_012096,2022-05-27T10:33:02Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_011459,comment_000001,FALSE
video_012096,2022-05-08T09:51:33Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,aparecer,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_002732,comment_000001,FALSE
video_012096,2022-04-27T05:48:17Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_003516,comment_000001,FALSE
video_012096,2022-04-27T05:48:17Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_003516,comment_000001,FALSE
video_012096,2022-04-13T02:29:53Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_008500,comment_000001,FALSE
video_012096,2022-03-28T02:18:09Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_010538,comment_000001,FALSE
video_012096,2022-03-07T13:20:12Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,encontrado,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_009358,comment_000001,FALSE
video_012096,2022-03-07T13:20:12Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,atacado,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,comment_009358,comment_000001,FALSE
video_012096,2022-01-28T17:02:26Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_004900,comment_000001,FALSE
video_012096,2022-01-28T17:02:26Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_004900,comment_000001,FALSE
video_012096,2024-05-28T09:44:23Z,1840050,39799,1,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_007077,comment_007076,TRUE
video_012096,2024-01-28T10:15:36Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,compra,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_008457,comment_008456,TRUE
video_012096,2022-02-03T04:50:11Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_004901,comment_004900,TRUE
video_012096,2021-09-13T23:31:34Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_009591,comment_000001,FALSE
video_012096,2021-08-28T04:39:43Z,1840050,39799,7,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_010024,comment_000001,FALSE
video_012096,2021-05-01T16:00:32Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_011275,comment_000001,FALSE
video_012096,2021-04-18T18:26:39Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_008065,comment_000001,FALSE
video_012096,2021-03-27T17:59:35Z,1840050,39799,4,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_003768,comment_000001,FALSE
video_012096,2021-03-20T17:30:39Z,1840050,39799,8,1791,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_003183,comment_000001,FALSE
video_012096,2021-03-01T18:40:21Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_013750,comment_000001,FALSE
video_012096,2021-02-03T05:36:54Z,1840050,39799,2,1791,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_013541,comment_000001,FALSE
video_012096,2021-01-14T22:20:45Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_006010,comment_000001,FALSE
video_012096,2022-09-08T20:15:04Z,1840050,39799,0,1791,Bemisia_tabaci,Spain,Insects,alien,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,comment_003769,comment_003768,TRUE
video_009392,2018-06-12T15:15:24Z,119172,793,6,42,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_009055,comment_000001,FALSE
video_009392,2018-06-12T15:15:24Z,119172,793,6,42,Bemisia_tabaci,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_009055,comment_000001,FALSE
video_009392,2018-06-12T15:15:24Z,119172,793,6,42,Bemisia_tabaci,Spain,Insects,alien,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_009055,comment_000001,FALSE
video_009392,2018-04-11T21:01:26Z,119172,793,0,42,Bemisia_tabaci,Spain,Insects,alien,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_006627,comment_000001,FALSE
video_009392,2024-01-26T22:16:18Z,119172,793,0,42,Bemisia_tabaci,Spain,Insects,alien,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_005996,comment_005995,TRUE
video_009392,2021-03-24T06:49:58Z,119172,793,0,42,Bemisia_tabaci,Spain,Insects,alien,registro,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_009059,comment_009055,TRUE
video_009392,2024-01-26T22:28:06Z,119172,793,0,42,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_003966,comment_003965,TRUE
video_009392,2024-01-26T22:28:06Z,119172,793,0,42,Bemisia_tabaci,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_003966,comment_003965,TRUE
video_009392,2024-01-26T22:28:06Z,119172,793,0,42,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_003966,comment_003965,TRUE
video_009392,2024-01-26T22:28:06Z,119172,793,0,42,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_003966,comment_003965,TRUE
video_009392,2024-01-26T22:28:06Z,119172,793,0,42,Bemisia_tabaci,Spain,Insects,alien,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_003966,comment_003965,TRUE
video_009392,2024-01-26T22:28:06Z,119172,793,0,42,Bemisia_tabaci,Spain,Insects,alien,precio,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_003966,comment_003965,TRUE
video_009392,2018-06-12T15:24:22Z,119172,793,1,42,Bemisia_tabaci,Spain,Insects,alien,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_006628,comment_006627,TRUE
video_016865,2022-05-08T11:36:08Z,3942,57,2,19,Branta_canadensis,Portugal,Birds,established,peligroso,Post-Introduction,Threat,Threat,2008,2008-06-01T12:00:00Z,comment,comment_008013,comment_000001,FALSE
video_016865,2022-05-08T11:49:36Z,3942,57,0,19,Branta_canadensis,Portugal,Birds,established,peligro,Post-Introduction,Threat,Threat,2008,2008-06-01T12:00:00Z,comment,comment_008014,comment_008013,TRUE
video_012249,2019-06-25T12:14:33Z,1290,12,1,2,Caloenas_nicobarica,Spain,Birds,casual,comercio,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,comment_012079,comment_012078,TRUE
video_012249,2019-06-25T12:14:33Z,1290,12,1,2,Caloenas_nicobarica,Spain,Birds,casual,prohibido,Post-Introduction,eCommerce,eCommerce,2008,2008-06-01T12:00:00Z,comment,comment_012079,comment_012078,TRUE
video_016438,2018-01-15T05:57:25Z,617,12,0,3,Caprella_scaura,Spain,Crustaceans,alien,pecera,Post-Introduction,eCommerce,eCommerce,2009,2009-06-01T12:00:00Z,comment,comment_005508,comment_005507,TRUE
video_013041,2024-03-11T11:04:47Z,13348,322,0,40,Ceratitis_capitata,Spain,Insects,established,registro,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_005874,comment_000001,FALSE
video_013041,2023-09-03T21:22:06Z,13348,322,1,40,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_010670,comment_000001,FALSE
video_013041,2024-04-07T17:28:27Z,13348,322,0,40,Ceratitis_capitata,Spain,Insects,established,dispersion,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_014698,comment_014697,TRUE
video_013041,2023-09-03T21:25:54Z,13348,322,0,40,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_010672,comment_010670,TRUE
video_008818,2024-07-10T21:41:51Z,58279,385,1,23,Ceratitis_capitata,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_005932,comment_000001,FALSE
video_008818,2022-07-09T02:45:22Z,58279,385,0,23,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_014509,comment_000001,FALSE
video_008818,2019-10-08T20:12:21Z,58279,385,0,23,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_004771,comment_000001,FALSE
video_008818,2019-10-08T20:12:21Z,58279,385,0,23,Ceratitis_capitata,Spain,Insects,established,mercado,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_004771,comment_000001,FALSE
video_008818,2015-04-10T22:16:54Z,58279,385,3,23,Ceratitis_capitata,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_000560,comment_000001,FALSE
video_008818,2015-04-10T22:16:54Z,58279,385,3,23,Ceratitis_capitata,Spain,Insects,established,mercado,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_000560,comment_000001,FALSE
video_008818,2022-05-06T12:06:04Z,58279,385,0,23,Ceratitis_capitata,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_009626,comment_009625,TRUE
video_016920,2025-02-17T07:20:37Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_009962,comment_000001,FALSE
video_016920,2024-05-06T20:57:29Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_014981,comment_000001,FALSE
video_016920,2024-04-27T14:59:15Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_006911,comment_000001,FALSE
video_016920,2024-04-27T14:55:24Z,34047,532,0,90,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_012637,comment_000001,FALSE
video_016920,2024-04-27T14:55:24Z,34047,532,0,90,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_012637,comment_000001,FALSE
video_016920,2024-04-23T20:29:07Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_010999,comment_000001,FALSE
video_016920,2024-04-21T16:28:45Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,comment_005447,comment_000001,FALSE
video_016920,2023-05-11T23:29:23Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,comment_010017,comment_000001,FALSE
video_016920,2023-03-11T16:53:23Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,compre,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_005918,comment_000001,FALSE
video_016920,2022-05-01T05:23:26Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_014539,comment_000001,FALSE
video_016920,2021-11-19T19:37:30Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_010020,comment_000001,FALSE
video_016920,2021-11-19T19:37:30Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_010020,comment_000001,FALSE
video_016920,2021-11-15T19:47:20Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_007923,comment_000001,FALSE
video_016920,2021-11-13T13:40:06Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,plagas,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_006397,comment_000001,FALSE
video_016920,2021-11-13T13:11:56Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_014947,comment_000001,FALSE
video_016920,2021-11-13T12:49:38Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_002968,comment_000001,FALSE
video_016920,2021-11-13T11:36:02Z,34047,532,3,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_002796,comment_000001,FALSE
video_016920,2024-04-24T08:50:06Z,34047,532,0,90,Ceratitis_capitata,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_011000,comment_010999,TRUE
video_016920,2024-04-27T15:00:38Z,34047,532,0,90,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_005921,comment_005918,TRUE
video_016920,2021-11-20T12:11:22Z,34047,532,0,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_010021,comment_010020,TRUE
video_016920,2021-11-20T12:11:22Z,34047,532,0,90,Ceratitis_capitata,Spain,Insects,established,barata,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_010021,comment_010020,TRUE
video_016920,2021-11-17T11:14:34Z,34047,532,0,90,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_013039,comment_013038,TRUE
video_016920,2021-11-16T11:42:44Z,34047,532,0,90,Ceratitis_capitata,Spain,Insects,established,barato,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_013786,comment_013785,TRUE
video_016920,2021-11-15T19:55:29Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,dinero,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_007924,comment_007923,TRUE
video_016920,2021-11-15T11:54:36Z,34047,532,0,90,Ceratitis_capitata,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,comment_009422,comment_009421,TRUE
video_016920,2021-11-13T17:33:53Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,comprar,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_006398,comment_006397,TRUE
video_016920,2021-11-13T17:37:16Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_014948,comment_014947,TRUE
video_016920,2021-11-13T17:37:16Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_014948,comment_014947,TRUE
video_016920,2021-11-13T12:39:35Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_011461,comment_011460,TRUE
video_016920,2021-11-13T11:42:23Z,34047,532,1,90,Ceratitis_capitata,Spain,Insects,established,dinero,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_002797,comment_002796,TRUE
video_000841,2022-05-22T19:09:05Z,1315,,1,2,Ceratitis_capitata,Spain,Insects,established,peligrosa,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,comment_004642,comment_000001,FALSE
video_000841,2022-05-22T19:09:05Z,1315,,1,2,Ceratitis_capitata,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_004642,comment_000001,FALSE
video_000841,2022-05-22T19:09:05Z,1315,,1,2,Ceratitis_capitata,Spain,Insects,established,captura,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_004642,comment_000001,FALSE
video_000841,2022-05-22T19:09:05Z,1315,,1,2,Ceratitis_capitata,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_004642,comment_000001,FALSE
video_000841,2022-05-24T10:22:39Z,1315,,0,2,Ceratitis_capitata,Spain,Insects,established,danina,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,comment_004643,comment_004642,TRUE
video_002323,2025-08-27T18:28:53Z,102199,3504,0,258,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_006279,comment_000001,FALSE
video_002323,2025-08-21T10:26:47Z,102199,3504,1,258,Ceratitis_capitata,Spain,Insects,established,controlado,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_007570,comment_000001,FALSE
video_002323,2025-08-17T17:17:39Z,102199,3504,1,258,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_004774,comment_000001,FALSE
video_002323,2025-07-03T19:26:11Z,102199,3504,4,258,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_001919,comment_000001,FALSE
video_002323,2025-06-03T20:38:36Z,102199,3504,2,258,Ceratitis_capitata,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_006975,comment_000001,FALSE
video_002323,2025-06-03T20:38:36Z,102199,3504,2,258,Ceratitis_capitata,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_006975,comment_000001,FALSE
video_002323,2025-03-04T23:59:46Z,102199,3504,0,258,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_004856,comment_000001,FALSE
video_002323,2025-02-09T11:18:08Z,102199,3504,3,258,Ceratitis_capitata,Spain,Insects,established,control,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_012320,comment_000001,FALSE
video_002323,2025-01-10T19:57:21Z,102199,3504,0,258,Ceratitis_capitata,Spain,Insects,established,vender,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_010338,comment_000001,FALSE
video_002323,2024-11-29T04:30:58Z,102199,3504,0,258,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_011943,comment_011942,TRUE
video_002323,2024-09-30T21:42:06Z,102199,3504,0,258,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_013255,comment_000001,FALSE
video_002323,2024-09-02T06:38:34Z,102199,3504,1,258,Ceratitis_capitata,Spain,Insects,established,visto,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_013602,comment_000001,FALSE
video_002323,2024-08-21T08:10:23Z,102199,3504,3,258,Ceratitis_capitata,Spain,Insects,established,vender,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_009652,comment_000001,FALSE
video_002323,2024-08-03T16:25:03Z,102199,3504,0,258,Ceratitis_capitata,Spain,Insects,established,controlar,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_001986,comment_000001,FALSE
video_002323,2024-08-03T09:07:08Z,102199,3504,2,258,Ceratitis_capitata,Spain,Insects,established,barato,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_012063,comment_000001,FALSE
video_002323,2024-07-26T01:55:03Z,102199,3504,1,258,Ceratitis_capitata,Spain,Insects,established,capturas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_005735,comment_000001,FALSE
video_002323,2024-07-25T17:11:47Z,102199,3504,4,258,Ceratitis_capitata,Spain,Insects,established,ataca,Post-Introduction,Threat,Threat,2006,2006-06-01T12:00:00Z,comment,comment_003638,comment_000001,FALSE
video_002323,2024-07-25T17:11:47Z,102199,3504,4,258,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_003638,comment_000001,FALSE
video_002323,2024-07-23T22:03:37Z,102199,3504,0,258,Ceratitis_capitata,Spain,Insects,established,trampes,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_005248,comment_000001,FALSE
video_002323,2024-07-17T15:34:35Z,102199,3504,35,258,Ceratitis_capitata,Spain,Insects,established,trampa,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_014929,comment_000001,FALSE
video_002323,2024-09-30T19:39:00Z,102199,3504,0,258,Ceratitis_capitata,Spain,Insects,established,plaga,Post-Introduction,Invasion,Invasion,2006,2006-06-01T12:00:00Z,comment,comment_001542,comment_001541,TRUE
video_002323,2024-08-21T08:33:01Z,102199,3504,1,258,Ceratitis_capitata,Spain,Insects,established,venta,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_009653,comment_009652,TRUE
video_002323,2024-07-23T14:17:31Z,102199,3504,1,258,Ceratitis_capitata,Spain,Insects,established,barato,Post-Introduction,eCommerce,eCommerce,2006,2006-06-01T12:00:00Z,comment,comment_014609,comment_014608,TRUE
video_002323,2024-07-23T17:21:57Z,102199,3504,5,258,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_014610,comment_014608,TRUE
video_004490,2023-01-23T18:09:08Z,548,4,0,1,Ceratitis_capitata,Spain,Insects,established,trampas,Post-Introduction,Detection,Detection,2006,2006-06-01T12:00:00Z,comment,comment_005028,comment_000001,FALSE
video_005641,2012-10-07T13:03:31Z,3501,2,0,3,Cherax_quadricarinatus,Spain,Crustaceans,alien,pecera,Pre-Introduction,eCommerce,eCommerce,2013,2013-06-01T12:00:00Z,comment,comment_004274,comment_000001,FALSE
video_005641,2012-06-30T18:21:57Z,3501,2,0,3,Cherax_quadricarinatus,Spain,Crustaceans,alien,acuario,Pre-Introduction,eCommerce,eCommerce,2013,2013-06-01T12:00:00Z,comment,comment_006078,comment_000001,FALSE
video_015845,2018-02-21T05:30:22Z,936,6,0,3,Cherax_quadricarinatus,Spain,Crustaceans,alien,acuario,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T12:00:00Z,comment,comment_003942,comment_000001,FALSE
video_010302,2018-01-21T15:01:03Z,91772,423,2,64,Cherax_quadricarinatus,Spain,Crustaceans,alien,comprei,Post-Introduction,eCommerce,eCommerce,2013,2013-06-01T12:00:00Z,comment,comment_009500,comment_000001,FALSE
